Algorithm,Run_Index,Time_Enc_s,Time_Dec_s,NPCR_percent,UACI_percent,Entropy,Corr_Hor,Corr_Ver,Corr_Diag
Hu & Tian - Two-Stage Logistic (MATLAB*),46,0.00612700,0.00508700,0.001526,0.000006,7.997528,0.013869,0.018194,-0.009941
Hu & Tian - Two-Stage Logistic (MATLAB*),47,0.00625800,0.00510700,0.001526,0.000006,7.997528,0.005043,0.009231,0.022223
Hu & Tian - Two-Stage Logistic (MATLAB*),48,0.00721300,0.00518800,0.001526,0.000006,7.997528,0.008658,-0.014870,0.002020
Hu & Tian - Two-Stage Logistic (MATLAB*),49,0.00639600,0.00509100,0.001526,0.000006,7.997528,0.006759,-0.000832,-0.022628
Hu & Tian - Two-Stage Logistic (MATLAB*),50,0.00622300,0.00515700,0.001526,0.000006,7.997528,0.004538,0.014405,-0.027460
Hu & Tian - Two-Stage Logistic (MATLAB*),51,0.00622900,0.00516400,0.001526,0.000006,7.997528,0.027082,-0.008989,-0.037841
Hu & Tian - Two-Stage Logistic (MATLAB*),52,0.00616700,0.00516500,0.001526,0.000006,7.997528,0.014815,0.025943,-0.016924
Hu & Tian - Two-Stage Logistic (MATLAB*),53,0.00624700,0.00507000,0.001526,0.000006,7.997528,0.021592,0.004542,0.016389
Hu & Tian - Two-Stage Logistic (MATLAB*),54,0.00623000,0.00505900,0.001526,0.000006,7.997528,0.007797,-0.025062,-0.005200
Hu & Tian - Two-Stage Logistic (MATLAB*),55,0.00697600,0.00505200,0.001526,0.000006,7.997528,0.002855,0.004345,-0.014701
Hu & Tian - Two-Stage Logistic (MATLAB*),56,0.00631300,0.00525900,0.001526,0.000006,7.997528,0.020082,0.016852,0.011541
Hu & Tian - Two-Stage Logistic (MATLAB*),57,0.00616500,0.00514200,0.001526,0.000006,7.997528,0.020090,0.024688,-0.035947
Hu & Tian - Two-Stage Logistic (MATLAB*),58,0.00613700,0.00506300,0.001526,0.000006,7.997528,0.018300,-0.011458,-0.018653
Hu & Tian - Two-Stage Logistic (MATLAB*),59,0.00605000,0.00541400,0.001526,0.000006,7.997528,0.017143,0.007822,-0.006329
Hu & Tian - Two-Stage Logistic (MATLAB*),60,0.00614900,0.00577300,0.001526,0.000006,7.997528,-0.012951,-0.002269,-0.012676
Hu & Tian - Two-Stage Logistic (MATLAB*),61,0.00669700,0.00510700,0.001526,0.000006,7.997528,-0.000792,0.010075,-0.006940
Hu & Tian - Two-Stage Logistic (MATLAB*),62,0.00626300,0.00512300,0.001526,0.000006,7.997528,-0.019969,0.011357,0.004126
Hu & Tian - Two-Stage Logistic (MATLAB*),63,0.00619200,0.00511800,0.001526,0.000006,7.997528,0.003234,-0.005258,-0.007036
Hu & Tian - Two-Stage Logistic (MATLAB*),64,0.00615100,0.00506900,0.001526,0.000006,7.997528,-0.021227,0.017941,-0.014253
Hu & Tian - Two-Stage Logistic (MATLAB*),65,0.00668000,0.00518300,0.001526,0.000006,7.997528,-0.002760,0.014020,-0.009995
Hu & Tian - Two-Stage Logistic (MATLAB*),66,0.00621100,0.00548100,0.001526,0.000006,7.997528,0.003458,0.021250,-0.034175
Hu & Tian - Two-Stage Logistic (MATLAB*),67,0.00604200,0.00511800,0.001526,0.000006,7.997528,0.000714,0.008684,-0.019306
Hu & Tian - Two-Stage Logistic (MATLAB*),68,0.00613800,0.00519800,0.001526,0.000006,7.997528,0.006300,0.004566,-0.025356
Hu & Tian - Two-Stage Logistic (MATLAB*),69,0.00627600,0.00512100,0.001526,0.000006,7.997528,0.020091,0.015720,-0.013678
Hu & Tian - Two-Stage Logistic (MATLAB*),70,0.00615600,0.00506000,0.001526,0.000006,7.997528,0.019485,0.006639,-0.020789
Hu & Tian - Two-Stage Logistic (MATLAB*),71,0.00617700,0.00513600,0.001526,0.000006,7.997528,0.021872,0.008128,-0.010341
Hu & Tian - Two-Stage Logistic (MATLAB*),72,0.00619300,0.00515000,0.001526,0.000006,7.997528,0.011573,0.004623,0.015799
Hu & Tian - Two-Stage Logistic (MATLAB*),73,0.00642600,0.00520400,0.001526,0.000006,7.997528,0.008866,0.005537,-0.008360
Hu & Tian - Two-Stage Logistic (MATLAB*),74,0.00612300,0.00504200,0.001526,0.000006,7.997528,0.011537,-0.001521,-0.009682
Hu & Tian - Two-Stage Logistic (MATLAB*),75,0.00619700,0.00547900,0.001526,0.000006,7.997528,0.012792,0.016503,-0.000118
Hu & Tian - Two-Stage Logistic (MATLAB*),76,0.00602200,0.00514300,0.001526,0.000006,7.997528,-0.000414,0.015301,-0.009787
Hu & Tian - Two-Stage Logistic (MATLAB*),77,0.00626600,0.00515500,0.001526,0.000006,7.997528,0.004378,-0.017763,0.008591
Hu & Tian - Two-Stage Logistic (MATLAB*),78,0.00711000,0.00542200,0.001526,0.000006,7.997528,0.024240,0.018730,-0.019738
Hu & Tian - Two-Stage Logistic (MATLAB*),79,0.00629700,0.00507900,0.001526,0.000006,7.997528,-0.021989,0.008517,-0.027085
Hu & Tian - Two-Stage Logistic (MATLAB*),80,0.00632400,0.00533900,0.001526,0.000006,7.997528,-0.000534,0.021130,-0.006555
Hu & Tian - Two-Stage Logistic (MATLAB*),81,0.00624800,0.00512800,0.001526,0.000006,7.997528,0.016744,-0.022403,-0.011916
Hu & Tian - Two-Stage Logistic (MATLAB*),82,0.00617200,0.00510000,0.001526,0.000006,7.997528,0.024105,0.012584,0.013589
Hu & Tian - Two-Stage Logistic (MATLAB*),83,0.00630700,0.00504100,0.001526,0.000006,7.997528,-0.014931,-0.013234,-0.015022
Hu & Tian - Two-Stage Logistic (MATLAB*),84,0.00619900,0.00512500,0.001526,0.000006,7.997528,-0.009628,0.029924,0.001655
Hu & Tian - Two-Stage Logistic (MATLAB*),85,0.00622100,0.00507500,0.001526,0.000006,7.997528,0.025148,0.012959,-0.016242
Hu & Tian - Two-Stage Logistic (MATLAB*),86,0.00619100,0.00508800,0.001526,0.000006,7.997528,0.000317,0.015835,0.003690
Hu & Tian - Two-Stage Logistic (MATLAB*),87,0.00718500,0.00519900,0.001526,0.000006,7.997528,0.015195,0.015753,-0.022487
Hu & Tian - Two-Stage Logistic (MATLAB*),88,0.00676700,0.00525500,0.001526,0.000006,7.997528,-0.025754,0.011482,-0.005011
Hu & Tian - Two-Stage Logistic (MATLAB*),89,0.00633500,0.00510700,0.001526,0.000006,7.997528,0.010379,-0.001414,-0.011415
Hu & Tian - Two-Stage Logistic (MATLAB*),90,0.00634700,0.00516200,0.001526,0.000006,7.997528,-0.013860,0.017603,0.001735
Hu & Tian - Two-Stage Logistic (MATLAB*),91,0.00630000,0.00510400,0.001526,0.000006,7.997528,-0.018453,-0.012340,-0.026689
Hu & Tian - Two-Stage Logistic (MATLAB*),92,0.00622600,0.00511900,0.001526,0.000006,7.997528,0.020658,0.024735,-0.012602
Hu & Tian - Two-Stage Logistic (MATLAB*),93,0.00613900,0.00508500,0.001526,0.000006,7.997528,-0.012904,0.015897,0.001672
Hu & Tian - Two-Stage Logistic (MATLAB*),94,0.00611900,0.00526300,0.001526,0.000006,7.997528,-0.004507,-0.006545,-0.026801
Hu & Tian - Two-Stage Logistic (MATLAB*),95,0.00617900,0.00513800,0.001526,0.000006,7.997528,-0.003653,-0.021394,0.000860
Hu & Tian - Two-Stage Logistic (MATLAB*),96,0.00620500,0.00513300,0.001526,0.000006,7.997528,0.005991,-0.001133,-0.000769
Hu & Tian - Two-Stage Logistic (MATLAB*),97,0.00619900,0.00515600,0.001526,0.000006,7.997528,0.009078,0.029479,-0.007821
Hu & Tian - Two-Stage Logistic (MATLAB*),98,0.00610800,0.00507000,0.001526,0.000006,7.997528,0.019376,0.006879,0.003390
Hu & Tian - Two-Stage Logistic (MATLAB*),99,0.00623000,0.00500900,0.001526,0.000006,7.997528,0.031267,0.021973,-0.012620
Hu & Tian - Two-Stage Logistic (MATLAB*),100,0.00612700,0.00505600,0.001526,0.000006,7.997528,-0.015150,-0.000369,0.016872
Hyperchaotic Adaptive (MATLAB*),1,0.29585900,0.32435500,99.638367,33.701064,7.984898,0.026413,0.011112,0.011823
Hyperchaotic Adaptive (MATLAB*),2,0.29493600,0.32318700,99.638367,33.701064,7.984898,0.008771,0.011308,0.025225
Hyperchaotic Adaptive (MATLAB*),3,0.29446600,0.32072400,99.638367,33.701064,7.984898,-0.000671,0.007512,0.001476
Hyperchaotic Adaptive (MATLAB*),4,0.30126100,0.32342100,99.638367,33.701064,7.984898,-0.004845,-0.012542,-0.004289
Hyperchaotic Adaptive (MATLAB*),5,0.29730400,0.32489200,99.638367,33.701064,7.984898,-0.011613,0.007375,0.009681
Hyperchaotic Adaptive (MATLAB*),6,0.29378500,0.32232700,99.638367,33.701064,7.984898,-0.029429,0.005044,0.014112
Hyperchaotic Adaptive (MATLAB*),7,0.29546400,0.32601300,99.638367,33.701064,7.984898,0.002064,0.001345,0.017188
Hyperchaotic Adaptive (MATLAB*),8,0.29576400,0.32742300,99.638367,33.701064,7.984898,0.023845,-0.003046,0.013227
Hyperchaotic Adaptive (MATLAB*),9,0.29859800,0.32937400,99.638367,33.701064,7.984898,-0.026967,-0.009423,0.004062
Hyperchaotic Adaptive (MATLAB*),10,0.29522500,0.32231700,99.638367,33.701064,7.984898,-0.000337,0.005382,0.023141
Hyperchaotic Adaptive (MATLAB*),11,0.29550900,0.32327800,99.638367,33.701064,7.984898,0.007064,0.017778,0.026417
Hyperchaotic Adaptive (MATLAB*),12,0.30372200,0.32216600,99.638367,33.701064,7.984898,-0.015966,0.011912,0.022284
Hyperchaotic Adaptive (MATLAB*),13,0.30288700,0.32247400,99.638367,33.701064,7.984898,0.018922,0.004133,-0.005144
Hyperchaotic Adaptive (MATLAB*),14,0.29378500,0.32230700,99.638367,33.701064,7.984898,-0.010634,0.006955,0.025701
Hyperchaotic Adaptive (MATLAB*),15,0.29430000,0.32324500,99.638367,33.701064,7.984898,-0.044495,0.000176,0.002410
Hyperchaotic Adaptive (MATLAB*),16,0.29632700,0.32433000,99.638367,33.701064,7.984898,-0.022759,0.000710,0.010076
Hyperchaotic Adaptive (MATLAB*),17,0.29602700,0.32420400,99.638367,33.701064,7.984898,0.020047,-0.015194,0.003386
Hyperchaotic Adaptive (MATLAB*),18,0.29578800,0.32474500,99.638367,33.701064,7.984898,0.003980,0.020165,-0.000723
Hyperchaotic Adaptive (MATLAB*),19,0.29503300,0.32428300,99.638367,33.701064,7.984898,-0.001878,0.008882,-0.012538
Hyperchaotic Adaptive (MATLAB*),20,0.29492200,0.32490400,99.638367,33.701064,7.984898,-0.020011,-0.017439,0.017329
Hyperchaotic Adaptive (MATLAB*),21,0.29528000,0.32464300,99.638367,33.701064,7.984898,-0.025789,0.020470,-0.006350
Hyperchaotic Adaptive (MATLAB*),22,0.29499900,0.32432100,99.638367,33.701064,7.984898,-0.014119,-0.005855,0.013032
Hyperchaotic Adaptive (MATLAB*),23,0.29500900,0.32411900,99.638367,33.701064,7.984898,0.003475,0.017286,0.005757
Hyperchaotic Adaptive (MATLAB*),24,0.29394100,0.32223200,99.638367,33.701064,7.984898,-0.002253,0.008545,-0.003811
Hyperchaotic Adaptive (MATLAB*),25,0.29588500,0.32254900,99.638367,33.701064,7.984898,0.001330,-0.012247,0.005082
Hyperchaotic Adaptive (MATLAB*),26,0.29839600,0.32932500,99.638367,33.701064,7.984898,-0.017784,-0.004744,0.004881
Hyperchaotic Adaptive (MATLAB*),27,0.29673000,0.32484300,99.638367,33.701064,7.984898,0.042424,-0.015334,-0.016976
Hyperchaotic Adaptive (MATLAB*),28,0.29447600,0.32158700,99.638367,33.701064,7.984898,-0.012522,0.008229,-0.010621
Hyperchaotic Adaptive (MATLAB*),29,0.29378200,0.32176000,99.638367,33.701064,7.984898,-0.015389,-0.021235,0.011757
Hyperchaotic Adaptive (MATLAB*),30,0.29545900,0.32287300,99.638367,33.701064,7.984898,0.005652,0.018483,0.026729
Hyperchaotic Adaptive (MATLAB*),31,0.29359300,0.32099200,99.638367,33.701064,7.984898,0.002513,0.013545,0.012187
Hyperchaotic Adaptive (MATLAB*),32,0.29498300,0.32284100,99.638367,33.701064,7.984898,-0.007932,0.009221,0.008342
Hyperchaotic Adaptive (MATLAB*),33,0.29510900,0.32194300,99.638367,33.701064,7.984898,0.020821,-0.006759,-0.010282
Hyperchaotic Adaptive (MATLAB*),34,0.29526700,0.32160000,99.638367,33.701064,7.984898,0.017356,-0.003172,0.001853
Hyperchaotic Adaptive (MATLAB*),35,0.29537800,0.32467900,99.638367,33.701064,7.984898,0.004771,0.008751,-0.002993
Hyperchaotic Adaptive (MATLAB*),36,0.29460200,0.32329900,99.638367,33.701064,7.984898,-0.017586,-0.007531,-0.015764
Hyperchaotic Adaptive (MATLAB*),37,0.29421700,0.32407800,99.638367,33.701064,7.984898,0.003129,0.000425,-0.004909
Hyperchaotic Adaptive (MATLAB*),38,0.29339400,0.32216500,99.638367,33.701064,7.984898,0.000302,-0.003448,-0.017087
Hyperchaotic Adaptive (MATLAB*),39,0.29551500,0.32351400,99.638367,33.701064,7.984898,0.013672,-0.006456,-0.002640
Hyperchaotic Adaptive (MATLAB*),40,0.29707600,0.32655100,99.638367,33.701064,7.984898,0.018173,0.008472,-0.000402
Hyperchaotic Adaptive (MATLAB*),41,0.30106900,0.32499300,99.638367,33.701064,7.984898,0.019371,-0.001908,-0.010923
Hyperchaotic Adaptive (MATLAB*),42,0.29789800,0.32224900,99.638367,33.701064,7.984898,-0.001757,-0.003480,0.000353
Hyperchaotic Adaptive (MATLAB*),43,0.29480700,0.32173000,99.638367,33.701064,7.984898,-0.017734,0.005401,-0.008270
Hyperchaotic Adaptive (MATLAB*),44,0.29590900,0.32551300,99.638367,33.701064,7.984898,0.026217,0.000365,-0.003095
Hyperchaotic Adaptive (MATLAB*),45,0.29562500,0.32560400,99.638367,33.701064,7.984898,0.007416,-0.028864,-0.002010
Hyperchaotic Adaptive (MATLAB*),46,0.29406900,0.32266200,99.638367,33.701064,7.984898,-0.000461,0.026506,-0.013337
Hyperchaotic Adaptive (MATLAB*),47,0.29555100,0.32368600,99.638367,33.701064,7.984898,0.024805,0.023929,0.003617
Hyperchaotic Adaptive (MATLAB*),48,0.29459600,0.32309100,99.638367,33.701064,7.984898,0.022268,0.002439,0.012371
Hyperchaotic Adaptive (MATLAB*),49,0.29375000,0.32399700,99.638367,33.701064,7.984898,-0.008680,0.006409,0.006266
Hyperchaotic Adaptive (MATLAB*),50,0.29558900,0.32599500,99.638367,33.701064,7.984898,-0.005433,0.005035,0.011086
Hyperchaotic Adaptive (MATLAB*),51,0.29382200,0.32430500,99.638367,33.701064,7.984898,0.019445,0.018513,0.030690
Hyperchaotic Adaptive (MATLAB*),52,0.29400200,0.32300100,99.638367,33.701064,7.984898,0.005365,-0.002547,0.005374
Hyperchaotic Adaptive (MATLAB*),53,0.29679400,0.32365400,99.638367,33.701064,7.984898,-0.000101,-0.027983,0.023884
Hyperchaotic Adaptive (MATLAB*),54,0.29498800,0.32241800,99.638367,33.701064,7.984898,-0.007549,0.016215,-0.017760
Hyperchaotic Adaptive (MATLAB*),55,0.29508200,0.32096400,99.638367,33.701064,7.984898,0.003703,-0.005750,-0.004645
Hyperchaotic Adaptive (MATLAB*),56,0.29757300,0.32358400,99.638367,33.701064,7.984898,0.000276,-0.006408,-0.011484
Hyperchaotic Adaptive (MATLAB*),57,0.29790800,0.32957400,99.638367,33.701064,7.984898,0.009423,-0.002082,0.011624
Hyperchaotic Adaptive (MATLAB*),58,0.29793300,0.33213000,99.638367,33.701064,7.984898,-0.010543,0.015908,-0.001544
Hyperchaotic Adaptive (MATLAB*),59,0.29727100,0.32693700,99.638367,33.701064,7.984898,0.007693,-0.004374,-0.006445
Hyperchaotic Adaptive (MATLAB*),60,0.29355600,0.32528100,99.638367,33.701064,7.984898,-0.025095,-0.000362,-0.008255
Hyperchaotic Adaptive (MATLAB*),61,0.29414200,0.32340500,99.638367,33.701064,7.984898,0.008536,0.009964,0.012390
Hyperchaotic Adaptive (MATLAB*),62,0.29462400,0.32325300,99.638367,33.701064,7.984898,0.026501,-0.034616,0.002932
Hyperchaotic Adaptive (MATLAB*),63,0.29437100,0.32603400,99.638367,33.701064,7.984898,-0.015343,0.000523,0.002750
Hyperchaotic Adaptive (MATLAB*),64,0.29535600,0.32483000,99.638367,33.701064,7.984898,0.014055,0.000615,0.004845
Hyperchaotic Adaptive (MATLAB*),65,0.31552200,0.32665900,99.638367,33.701064,7.984898,0.014842,0.013326,-0.008315
Hyperchaotic Adaptive (MATLAB*),66,0.29434500,0.32375600,99.638367,33.701064,7.984898,-0.002438,-0.004266,0.013392
Hyperchaotic Adaptive (MATLAB*),67,0.29590400,0.32284800,99.638367,33.701064,7.984898,0.020987,-0.010755,0.024003
Hyperchaotic Adaptive (MATLAB*),68,0.29485400,0.32403100,99.638367,33.701064,7.984898,-0.005496,-0.022603,-0.006896
Hyperchaotic Adaptive (MATLAB*),69,0.29382900,0.32420600,99.638367,33.701064,7.984898,0.006239,0.005100,-0.001565
Hyperchaotic Adaptive (MATLAB*),70,0.29463700,0.32462900,99.638367,33.701064,7.984898,0.011745,-0.008253,0.004431
Hyperchaotic Adaptive (MATLAB*),71,0.29888300,0.33008000,99.638367,33.701064,7.984898,0.000699,-0.013992,-0.001293
Hyperchaotic Adaptive (MATLAB*),72,0.29790000,0.32713500,99.638367,33.701064,7.984898,0.031433,0.003497,0.000338
Hyperchaotic Adaptive (MATLAB*),73,0.29749200,0.32661400,99.638367,33.701064,7.984898,0.016328,0.002995,0.005549
Hyperchaotic Adaptive (MATLAB*),74,0.29558400,0.32339000,99.638367,33.701064,7.984898,0.016162,-0.003148,0.006974
Hyperchaotic Adaptive (MATLAB*),75,0.29477300,0.32270700,99.638367,33.701064,7.984898,-0.007352,0.001961,0.021360
Hyperchaotic Adaptive (MATLAB*),76,0.29645900,0.32398100,99.638367,33.701064,7.984898,-0.012550,0.006245,0.009946
Hyperchaotic Adaptive (MATLAB*),77,0.29475000,0.32263100,99.638367,33.701064,7.984898,-0.022793,-0.011229,0.024668
Hyperchaotic Adaptive (MATLAB*),78,0.29413000,0.32388700,99.638367,33.701064,7.984898,0.035870,0.009775,0.006003
Hyperchaotic Adaptive (MATLAB*),79,0.29570500,0.32628000,99.638367,33.701064,7.984898,0.034077,-0.014659,-0.005543
Hyperchaotic Adaptive (MATLAB*),80,0.29352400,0.32226100,99.638367,33.701064,7.984898,-0.005978,-0.018689,-0.002632
Hyperchaotic Adaptive (MATLAB*),81,0.29538100,0.32410100,99.638367,33.701064,7.984898,-0.018545,0.011657,0.009572
Hyperchaotic Adaptive (MATLAB*),82,0.29635900,0.32447100,99.638367,33.701064,7.984898,-0.026018,0.004287,-0.025989
Hyperchaotic Adaptive (MATLAB*),83,0.29569300,0.32452600,99.638367,33.701064,7.984898,0.011430,0.004410,0.004428
Hyperchaotic Adaptive (MATLAB*),84,0.29485500,0.32256100,99.638367,33.701064,7.984898,-0.002052,0.026417,0.000968
Hyperchaotic Adaptive (MATLAB*),85,0.29642800,0.32971300,99.638367,33.701064,7.984898,0.018241,-0.020588,-0.006492
Hyperchaotic Adaptive (MATLAB*),86,0.29704200,0.32374600,99.638367,33.701064,7.984898,0.007978,-0.006028,0.008411
Hyperchaotic Adaptive (MATLAB*),87,0.29855800,0.32532100,99.638367,33.701064,7.984898,-0.012109,-0.008705,0.001105
Hyperchaotic Adaptive (MATLAB*),88,0.29684300,0.32559200,99.638367,33.701064,7.984898,0.017293,-0.011159,-0.006385
Hyperchaotic Adaptive (MATLAB*),89,0.29692800,0.32933800,99.638367,33.701064,7.984898,0.020304,-0.002086,-0.018550
Hyperchaotic Adaptive (MATLAB*),90,0.29448900,0.32484900,99.638367,33.701064,7.984898,0.011751,-0.019617,-0.002628
Hyperchaotic Adaptive (MATLAB*),91,0.29594500,0.32454400,99.638367,33.701064,7.984898,0.019679,0.001785,-0.009147
Hyperchaotic Adaptive (MATLAB*),92,0.29395200,0.32298400,99.638367,33.701064,7.984898,-0.008136,0.030762,0.007659
Hyperchaotic Adaptive (MATLAB*),93,0.29497300,0.32639800,99.638367,33.701064,7.984898,-0.006121,0.005601,0.009865
Hyperchaotic Adaptive (MATLAB*),94,0.29806400,0.32706300,99.638367,33.701064,7.984898,0.042565,0.007075,-0.006435
Hyperchaotic Adaptive (MATLAB*),95,0.29676700,0.32611200,99.638367,33.701064,7.984898,0.003576,-0.002718,0.026864
Hyperchaotic Adaptive (MATLAB*),96,0.29629900,0.32413800,99.638367,33.701064,7.984898,0.032233,0.001967,0.018905
Hyperchaotic Adaptive (MATLAB*),97,0.29694600,0.32490500,99.638367,33.701064,7.984898,0.007502,0.008384,0.008723
Hyperchaotic Adaptive (MATLAB*),98,0.29679600,0.32331200,99.638367,33.701064,7.984898,0.016624,-0.022432,0.001548
Hyperchaotic Adaptive (MATLAB*),99,0.29465300,0.32468300,99.638367,33.701064,7.984898,0.015485,-0.012725,-0.010657
Hyperchaotic Adaptive (MATLAB*),100,0.29666400,0.32462300,99.638367,33.701064,7.984898,-0.025218,0.009607,0.016845
